lot_id,defect_desc,date_key,total_panels,daily_base_rate,defect_panel_count,defect_rate
L3MY64015,G向单暗线,20260521,5109,0.36057%,18,0.35232%
L3MY64018,G向单暗线,20260521,4558,0.38479%,18,0.39491%
L3MY6401D,G向单暗线,20260520,5279,0.35730%,19,0.35992%
L3MY6401G,G向单暗线,20260521,4582,0.36585%,17,0.37102%
L3MY61004,G向微亮线,20260324,5658,0.00000%,0,0.00000%
L3MY61009,G向微亮线,20260323,5635,0.00000%,0,0.00000%
L3MY63005,G向微亮线,20260414,5665,0.00000%,0,0.00000%
L3MY6300L,G向微亮线,20260419,5659,0.00000%,0,0.00000%
L3MY5C022,G向群亮线,20260304,5666,0.00000%,0,0.00000%
L3MY5C02B,G向群亮线,20260228,5643,0.00000%,0,0.00000%
L3MY5C02K,G向群亮线,20260305,5645,0.00000%,0,0.00000%
L3MY5C02N,G向群亮线,20260228,5646,0.00000%,0,0.00000%
L3MY6100E,G向群亮线,20260415,5678,0.00000%,0,0.00000%
L3MY6100G,G向群亮线,20260325,5654,0.00000%,0,0.00000%
L3MY6100H,G向群亮线,20260323,5657,0.00000%,0,0.00000%
L3MY62002,G向群亮线,20260417,5633,0.00000%,0,0.00000%
L3MY62004,G向群亮线,20260325,5266,0.00000%,0,0.00000%
L3MY62007,G向群亮线,20260325,5635,0.00000%,0,0.00000%
L3MY62008,G向群亮线,20260326,5656,0.00000%,0,0.00000%
L3MY62009,G向群亮线,20260415,5648,0.00000%,0,0.00000%
L3MY6200B,G向群亮线,20260415,5648,0.00000%,0,0.00000%
L3MY6200G,G向群亮线,20260415,5660,0.00000%,0,0.00000%
L3MY6300C,G向群亮线,20260419,5640,0.00000%,0,0.00000%
L3MY6300M,G向群亮线,20260422,5659,0.00000%,0,0.00000%
L3MY6301F,G向群亮线,20260425,5657,0.00000%,0,0.00000%
L3MY64003,G向群亮线,20260516,5561,0.00000%,0,0.00000%
L3MY64004,G向群亮线,20260515,5594,0.00312%,0,0.00000%
L3MY64006,G向群亮线,20260517,5167,0.00000%,0,0.00000%
L3MY5C027,G向群暗线,20260305,5669,0.00000%,0,0.00000%
L3MY5C02P,G向群暗线,20260403,5623,0.00000%,0,0.00000%
L3MY61007,G向群暗线,20260324,5260,0.00000%,0,0.00000%
L3MY61009,G向群暗线,20260323,5635,0.00000%,0,0.00000%
L3MY62005,G向群暗线,20260325,5642,0.00000%,0,0.00000%
L3MY6200C,G向群暗线,20260327,5653,0.00000%,0,0.00000%
L3MY6300D,G向群暗线,20260516,5293,0.00000%,0,0.00000%
L3MY63028,G向群暗线,20260516,5347,0.00000%,0,0.00000%
L3MY5C026,PCD裂纹亮线,20260227,5660,0.00000%,0,0.00000%
L3MY63016,PCD裂纹亮线,20260419,5666,0.00000%,0,0.00000%
L3MY63027,PCD裂纹亮线,20260513,5621,0.00000%,0,0.00000%
L3MY6400C,PCD裂纹亮线,20260520,4583,0.00000%,0,0.00000%
L3MY6400E,PCD裂纹亮线,20260521,4641,0.00000%,0,0.00000%
L3MY64011,PCD裂纹亮线,20260520,4223,0.00000%,0,0.00000%
L3MY6401D,PCD裂纹亮线,20260520,5279,0.00000%,0,0.00000%
L3MY6401G,PCD裂纹亮线,20260521,4582,0.00000%,0,0.00000%
L3MY5C005,S向亮线,20260211,5222,0.00000%,0,0.00000%
L3MY5C00W,S向亮线,20260210,1392,0.00000%,0,0.00000%
L3MY5C00Y,S向亮线,20260201,2847,0.00000%,0,0.00000%
L3MY5C010,S向亮线,20260211,5200,0.00000%,0,0.00000%
L3MY5C011,S向亮线,20260211,5555,0.00000%,0,0.00000%
L3MY5C012,S向亮线,20260211,5650,0.00000%,0,0.00000%
L3MY5C014,S向亮线,20260204,5642,0.00000%,0,0.00000%
L3MY5C015,S向亮线,20260211,5359,0.00000%,0,0.00000%
L3MY5C017,S向亮线,20260205,5659,0.00000%,0,0.00000%
L3MY5C018,S向亮线,20260205,5603,0.00000%,0,0.00000%
L3MY5C019,S向亮线,20260204,5656,0.00000%,0,0.00000%
L3MY5C01A,S向亮线,20260211,5034,0.00000%,0,0.00000%
L3MY5C01B,S向亮线,20260207,5640,0.00000%,0,0.00000%
L3MY5C01C,S向亮线,20260209,5615,0.00000%,0,0.00000%
L3MY5C01D,S向亮线,20260212,5644,0.00000%,0,0.00000%
L3MY5C01E,S向亮线,20260210,5621,0.00000%,0,0.00000%
L3MY5C01F,S向亮线,20260210,5636,0.00000%,0,0.00000%
L3MY5C01G,S向亮线,20260210,5617,0.00000%,0,0.00000%
L3MY5C01H,S向亮线,20260305,5650,0.32992%,19,0.33628%
L3MY5C01J,S向亮线,20260207,5658,0.00000%,0,0.00000%
L3MY5C01K,S向亮线,20260209,5601,0.00000%,0,0.00000%
L3MY5C01L,S向亮线,20260212,5641,0.00000%,0,0.00000%
L3MY5C01M,S向亮线,20260211,1876,0.00000%,0,0.00000%
L3MY5C01N,S向亮线,20260210,5660,0.00000%,0,0.00000%
L3MY5C01P,S向亮线,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,S向亮线,20260210,5607,0.00000%,0,0.00000%
L3MY5C01R,S向亮线,20260202,5660,0.00000%,0,0.00000%
L3MY5C01S,S向亮线,20260210,5436,0.00000%,0,0.00000%
L3MY5C01T,S向亮线,20260210,5639,0.00000%,0,0.00000%
L3MY5C01U,S向亮线,20260210,5630,0.00000%,0,0.00000%
L3MY5C01V,S向亮线,20260211,5644,0.00000%,0,0.00000%
L3MY5C01W,S向亮线,20260210,5649,0.00000%,0,0.00000%
L3MY5C01X,S向亮线,20260209,5469,0.00000%,0,0.00000%
L3MY5C01Y,S向亮线,20260212,5661,0.00000%,0,0.00000%
L3MY5C01Z,S向亮线,20260305,5629,0.39191%,22,0.39083%
L3MY5C020,S向亮线,20260305,5632,0.30843%,17,0.30185%
L3MY5C021,S向亮线,20260227,5624,0.47638%,27,0.48009%
L3MY5C022,S向亮线,20260304,5666,0.27542%,16,0.28239%
L3MY5C023,S向亮线,20260228,5672,0.50297%,29,0.51128%
L3MY5C024,S向亮线,20260305,5612,0.28872%,16,0.28510%
L3MY5C025,S向亮线,20260228,5649,0.68480%,39,0.69039%
L3MY5C026,S向亮线,20260227,5660,0.53347%,30,0.53004%
L3MY5C027,S向亮线,20260305,5669,0.41096%,23,0.40572%
L3MY5C028,S向亮线,20260305,5647,0.31689%,18,0.31875%
L3MY5C029,S向亮线,20260306,5626,0.32200%,18,0.31994%
L3MY5C02A,S向亮线,20260305,5668,0.38797%,22,0.38814%
L3MY5C02B,S向亮线,20260228,5643,0.50955%,29,0.51391%
L3MY5C02C,S向亮线,20260228,5645,0.63836%,36,0.63773%
L3MY5C02D,S向亮线,20260305,5652,0.36282%,21,0.37155%
L3MY5C02E,S向亮线,20260306,5630,0.31622%,18,0.31972%
L3MY5C02F,S向亮线,20260305,5650,0.30335%,17,0.30088%
L3MY5C02G,S向亮线,20260304,5644,0.30847%,17,0.30120%
L3MY5C02H,S向亮线,20260304,5624,0.35523%,20,0.35562%
L3MY5C02J,S向亮线,20260305,5664,0.40242%,23,0.40607%
L3MY5C02K,S向亮线,20260305,5645,0.29786%,17,0.30115%
L3MY5C02L,S向亮线,20260304,5643,0.28786%,16,0.28354%
L3MY5C02M,S向亮线,20260305,5636,0.39982%,23,0.40809%
L3MY5C02N,S向亮线,20260228,5646,0.68270%,39,0.69075%
L3MY5C02P,S向亮线,20260403,5623,0.32764%,18,0.32011%
L3MY5C02Q,S向亮线,20260305,5658,0.40645%,23,0.40650%
L3MY5C02R,S向亮线,20260303,5663,0.26504%,15,0.26488%
L3MY5C02S,S向亮线,20260304,5664,0.28104%,16,0.28249%
L3MY61001,S向亮线,20260324,5643,0.31587%,18,0.31898%
L3MY61002,S向亮线,20260324,5652,0.25141%,14,0.24770%
L3MY61003,S向亮线,20260324,5551,0.24327%,14,0.25221%
L3MY61004,S向亮线,20260324,5658,0.34347%,19,0.33581%
L3MY61005,S向亮线,20260324,5656,0.26590%,15,0.26521%
L3MY61006,S向亮线,20260324,5659,0.28420%,16,0.28274%
L3MY61007,S向亮线,20260324,5260,0.35023%,18,0.34221%
L3MY61008,S向亮线,20260325,5650,0.39004%,22,0.38938%
L3MY61009,S向亮线,20260323,5635,0.36632%,21,0.37267%
L3MY6100A,S向亮线,20260322,5634,0.32882%,19,0.33724%
L3MY6100B,S向亮线,20260323,5524,0.32936%,18,0.32585%
L3MY6100C,S向亮线,20260325,5666,0.29350%,17,0.30004%
L3MY6100D,S向亮线,20260324,5460,0.32423%,18,0.32967%
L3MY6100E,S向亮线,20260415,5678,0.35859%,20,0.35224%
L3MY6100F,S向亮线,20260324,5647,0.29026%,16,0.28334%
L3MY6100G,S向亮线,20260325,5654,0.39037%,22,0.38911%
L3MY6100H,S向亮线,20260323,5657,0.35555%,20,0.35354%
L3MY6100J,S向亮线,20260324,5626,0.34976%,20,0.35549%
L3MY62001,S向亮线,20260325,5648,0.36166%,20,0.35411%
L3MY62002,S向亮线,20260417,5633,0.36433%,21,0.37280%
L3MY62004,S向亮线,20260325,5266,0.30351%,16,0.30384%
L3MY62005,S向亮线,20260325,5642,0.36097%,20,0.35448%
L3MY62006,S向亮线,20260326,5645,0.36293%,20,0.35430%
L3MY62007,S向亮线,20260325,5635,0.28152%,16,0.28394%
L3MY62008,S向亮线,20260326,5656,0.31939%,18,0.31825%
L3MY62009,S向亮线,20260415,5648,0.36107%,20,0.35411%
L3MY6200A,S向亮线,20260414,5650,0.27846%,16,0.28319%
L3MY6200B,S向亮线,20260415,5648,0.38476%,22,0.38952%
L3MY6200C,S向亮线,20260327,5653,0.31715%,18,0.31842%
L3MY6200D,S向亮线,20260325,5546,0.31216%,17,0.30653%
L3MY6200F,S向亮线,20260329,5604,0.31581%,18,0.32120%
L3MY6200G,S向亮线,20260415,5660,0.33701%,19,0.33569%
L3MY6200H,S向亮线,20260414,5649,0.33090%,19,0.33634%
L3MY6200J,S向亮线,20260325,5654,0.39136%,22,0.38911%
L3MY6200K,S向亮线,20260414,5664,0.34287%,19,0.33545%
L3MY6200L,S向亮线,20260330,5648,0.27246%,15,0.26558%
L3MY6200M,S向亮线,20260414,5660,0.32939%,19,0.33569%
L3MY6200N,S向亮线,20260414,5656,0.32837%,19,0.33593%
L3MY6200P,S向亮线,20260329,5653,0.37236%,21,0.37148%
L3MY6200Q,S向亮线,20260414,5665,0.29480%,17,0.30009%
L3MY6200R,S向亮线,20260415,5667,0.27680%,16,0.28234%
L3MY63001,S向亮线,20260422,5667,0.27411%,16,0.28234%
L3MY63002,S向亮线,20260419,5655,0.27187%,15,0.26525%
L3MY63003,S向亮线,20260420,5467,0.39574%,22,0.40241%
L3MY63004,S向亮线,20260418,5663,0.34679%,20,0.35317%
L3MY63005,S向亮线,20260414,5665,0.29985%,17,0.30009%
L3MY63006,S向亮线,20260426,5471,0.32360%,18,0.32901%
L3MY63007,S向亮线,20260519,5015,0.40756%,20,0.39880%
L3MY63008,S向亮线,20260420,5643,0.30612%,17,0.30126%
L3MY63009,S向亮线,20260424,5659,0.39086%,22,0.38876%
L3MY6300A,S向亮线,20260420,5617,0.31852%,18,0.32046%
L3MY6300B,S向亮线,20260419,5628,0.32753%,18,0.31983%
L3MY6300C,S向亮线,20260419,5640,0.38442%,22,0.39007%
L3MY6300D,S向亮线,20260516,5293,0.33249%,18,0.34007%
L3MY6300E,S向亮线,20260426,5630,0.35087%,20,0.35524%
L3MY6300F,S向亮线,20260421,5657,0.34439%,19,0.33587%
L3MY6300G,S向亮线,20260425,5633,0.27449%,15,0.26629%
L3MY6300H,S向亮线,20260419,5643,0.32213%,18,0.31898%
L3MY6300J,S向亮线,20260421,5637,0.36141%,20,0.35480%
L3MY6300K,S向亮线,20260421,5673,0.30790%,17,0.29967%
L3MY6300L,S向亮线,20260419,5659,0.32161%,18,0.31808%
L3MY6300M,S向亮线,20260422,5659,0.27766%,16,0.28274%
L3MY6300N,S向亮线,20260419,5659,0.34369%,19,0.33575%
L3MY6300P,S向亮线,20260515,5327,0.38617%,21,0.39422%
L3MY6300Q,S向亮线,20260418,5651,0.32589%,18,0.31853%
L3MY6300R,S向亮线,20260414,5662,0.34514%,20,0.35323%
L3MY6300S,S向亮线,20260426,5667,0.28139%,16,0.28234%
L3MY6300T,S向亮线,20260420,5586,0.30883%,17,0.30433%
L3MY6300U,S向亮线,20260421,5660,0.39153%,22,0.38869%
L3MY6300V,S向亮线,20260421,5657,0.33421%,19,0.33587%
L3MY6300W,S向亮线,20260421,5667,0.38727%,22,0.38821%
L3MY6300X,S向亮线,20260423,5602,0.32231%,18,0.32131%
L3MY6300Y,S向亮线,20260418,5659,0.29205%,17,0.30041%
L3MY6300Z,S向亮线,20260513,5501,0.28765%,16,0.29086%
L3MY63010,S向亮线,20260419,5656,0.28157%,16,0.28289%
L3MY63011,S向亮线,20260515,4660,0.28693%,13,0.27897%
L3MY63012,S向亮线,20260424,5684,0.37757%,21,0.36946%
L3MY63013,S向亮线,20260426,5464,0.34480%,19,0.34773%
L3MY63014,S向亮线,20260425,5470,0.29300%,16,0.29250%
L3MY63015,S向亮线,20260419,5668,0.29720%,17,0.29993%
L3MY63016,S向亮线,20260419,5666,0.29120%,16,0.28239%
L3MY6301A,S向亮线,20260421,5648,0.29760%,17,0.30099%
L3MY6301B,S向亮线,20260425,5666,0.39468%,22,0.38828%
L3MY6301C,S向亮线,20260418,5673,0.31850%,18,0.31729%
L3MY6301D,S向亮线,20260421,5673,0.30912%,18,0.31729%
L3MY6301E,S向亮线,20260517,4484,0.33435%,15,0.33452%
L3MY6301F,S向亮线,20260425,5657,0.30659%,17,0.30051%
L3MY6301G,S向亮线,20260426,5665,0.31362%,18,0.31774%
L3MY6301H,S向亮线,20260422,5668,0.32102%,18,0.31757%
L3MY6301J,S向亮线,20260425,5664,0.37469%,21,0.37076%
L3MY6301K,S向亮线,20260515,5286,0.35300%,19,0.35944%
L3MY6301L,S向亮线,20260514,5641,0.31909%,18,0.31909%
L3MY6301M,S向亮线,20260513,5579,0.25686%,14,0.25094%
L3MY6301N,S向亮线,20260516,5195,0.40871%,21,0.40423%
L3MY6301P,S向亮线,20260514,5630,0.35251%,20,0.35524%
L3MY6301Q,S向亮线,20260422,5676,0.32805%,19,0.33474%
L3MY6301R,S向亮线,20260512,5640,0.37489%,21,0.37234%
L3MY6301S,S向亮线,20260426,5666,0.35225%,20,0.35298%
L3MY6301T,S向亮线,20260513,5602,0.33297%,19,0.33916%
L3MY6301U,S向亮线,20260424,5664,0.34982%,20,0.35311%
L3MY6301V,S向亮线,20260425,5664,0.34946%,20,0.35311%
L3MY6301W,S向亮线,20260513,5555,0.29766%,17,0.30603%
L3MY6301X,S向亮线,20260422,5658,0.31877%,18,0.31813%
L3MY6301Y,S向亮线,20260513,5634,0.36197%,20,0.35499%
L3MY6301Z,S向亮线,20260512,5615,0.40231%,23,0.40962%
L3MY63020,S向亮线,20260513,5430,0.27006%,15,0.27624%
L3MY63021,S向亮线,20260512,5614,0.30234%,17,0.30281%
L3MY63022,S向亮线,20260513,5625,0.34454%,19,0.33778%
L3MY63023,S向亮线,20260514,5566,0.35599%,20,0.35932%
L3MY63024,S向亮线,20260513,5646,0.33757%,19,0.33652%
L3MY63025,S向亮线,20260512,5635,0.39751%,22,0.39042%
L3MY63026,S向亮线,20260513,5633,0.28565%,16,0.28404%
L3MY63027,S向亮线,20260513,5621,0.33216%,19,0.33802%
L3MY63028,S向亮线,20260516,5347,0.32002%,17,0.31794%
L3MY63029,S向亮线,20260425,5664,0.29384%,17,0.30014%
L3MY6302A,S向亮线,20260515,5323,0.38538%,21,0.39451%
L3MY6302B,S向亮线,20260516,5591,0.41902%,23,0.41138%
L3MY6302C,S向亮线,20260516,5463,0.36261%,20,0.36610%
L3MY64001,S向亮线,20260519,4867,0.38151%,19,0.39038%
L3MY64002,S向亮线,20260516,5454,0.34666%,19,0.34837%
L3MY64003,S向亮线,20260516,5561,0.34159%,19,0.34167%
L3MY64004,S向亮线,20260515,5594,0.30808%,17,0.30390%
L3MY64006,S向亮线,20260517,5167,0.31878%,16,0.30966%
L3MY64008,S向亮线,20260521,4694,0.35244%,17,0.36216%
L3MY6400A,S向亮线,20260515,5538,0.29626%,16,0.28891%
L3MY6400B,S向亮线,20260519,5039,0.31601%,16,0.31752%
L3MY6400C,S向亮线,20260520,4583,0.35746%,16,0.34912%
L3MY6400D,S向亮线,20260521,4540,0.26927%,12,0.26432%
L3MY6400E,S向亮线,20260521,4641,0.32344%,15,0.32321%
L3MY6400F,S向亮线,20260517,5292,0.30963%,16,0.30234%
L3MY6400G,S向亮线,20260521,3066,0.25888%,8,0.26093%
L3MY6400J,S向亮线,20260519,5315,0.34270%,18,0.33866%
L3MY6400K,S向亮线,20260520,4828,0.28616%,14,0.28998%
L3MY6400L,S向亮线,20260520,4904,0.35423%,17,0.34666%
L3MY6400M,S向亮线,20260516,5499,0.37159%,20,0.36370%
L3MY6400N,S向亮线,20260521,4945,0.31870%,16,0.32356%
L3MY6400R,S向亮线,20260520,5031,0.30568%,15,0.29815%
L3MY6400V,S向亮线,20260520,4941,0.34020%,17,0.34406%
L3MY6400W,S向亮线,20260521,4800,0.29747%,14,0.29167%
L3MY6400X,S向亮线,20260520,4927,0.30188%,15,0.30444%
L3MY6400Z,S向亮线,20260519,4827,0.29650%,14,0.29004%
L3MY64011,S向亮线,20260520,4223,0.40967%,17,0.40256%
L3MY64012,S向亮线,20260520,5038,0.42517%,21,0.41683%
L3MY64013,S向亮线,20260520,4839,0.35964%,17,0.35131%
L3MY64014,S向亮线,20260520,4575,0.28566%,13,0.28415%
L3MY64015,S向亮线,20260521,5109,0.27535%,14,0.27403%
L3MY64018,S向亮线,20260521,4558,0.30400%,14,0.30715%
L3MY6401D,S向亮线,20260520,5279,0.29407%,16,0.30309%
L3MY6401G,S向亮线,20260521,4582,0.30591%,14,0.30554%
L3MY5C005,S向单暗线,20260211,5222,0.00000%,0,0.00000%
L3MY5C00W,S向单暗线,20260210,1392,0.00000%,0,0.00000%
L3MY5C00Y,S向单暗线,20260201,2847,0.00000%,0,0.00000%
L3MY5C010,S向单暗线,20260211,5200,0.00000%,0,0.00000%
L3MY5C011,S向单暗线,20260211,5555,0.00000%,0,0.00000%
L3MY5C012,S向单暗线,20260211,5650,0.00000%,0,0.00000%
L3MY5C014,S向单暗线,20260204,5642,0.00000%,0,0.00000%
L3MY5C015,S向单暗线,20260211,5359,0.00000%,0,0.00000%
L3MY5C017,S向单暗线,20260205,5659,0.00000%,0,0.00000%
L3MY5C018,S向单暗线,20260205,5603,0.00000%,0,0.00000%
L3MY5C019,S向单暗线,20260204,5656,0.00000%,0,0.00000%
L3MY5C01A,S向单暗线,20260211,5034,0.00000%,0,0.00000%
L3MY5C01B,S向单暗线,20260207,5640,0.00000%,0,0.00000%
L3MY5C01C,S向单暗线,20260209,5615,0.00000%,0,0.00000%
L3MY5C01D,S向单暗线,20260212,5644,0.00000%,0,0.00000%
L3MY5C01E,S向单暗线,20260210,5621,0.00000%,0,0.00000%
L3MY5C01F,S向单暗线,20260210,5636,0.00000%,0,0.00000%
L3MY5C01G,S向单暗线,20260210,5617,0.00000%,0,0.00000%
L3MY5C01H,S向单暗线,20260305,5650,0.23799%,13,0.23009%
L3MY5C01J,S向单暗线,20260207,5658,0.00000%,0,0.00000%
L3MY5C01K,S向单暗线,20260209,5601,0.00000%,0,0.00000%
L3MY5C01L,S向单暗线,20260212,5641,0.00000%,0,0.00000%
L3MY5C01M,S向单暗线,20260211,1876,0.00000%,0,0.00000%
L3MY5C01N,S向单暗线,20260210,5660,0.00000%,0,0.00000%
L3MY5C01P,S向单暗线,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,S向单暗线,20260210,5607,0.00000%,0,0.00000%
L3MY5C01R,S向单暗线,20260202,5660,0.00000%,0,0.00000%
L3MY5C01S,S向单暗线,20260210,5436,0.00000%,0,0.00000%
L3MY5C01T,S向单暗线,20260210,5639,0.00000%,0,0.00000%
L3MY5C01U,S向单暗线,20260210,5630,0.00000%,0,0.00000%
L3MY5C01V,S向单暗线,20260211,5644,0.00000%,0,0.00000%
L3MY5C01W,S向单暗线,20260210,5649,0.00000%,0,0.00000%
L3MY5C01X,S向单暗线,20260209,5469,0.00000%,0,0.00000%
L3MY5C01Y,S向单暗线,20260212,5661,0.00000%,0,0.00000%
L3MY5C01Z,S向单暗线,20260305,5629,0.34460%,19,0.33754%
L3MY5C020,S向单暗线,20260305,5632,0.30979%,17,0.30185%
L3MY5C021,S向单暗线,20260227,5624,0.22495%,13,0.23115%
L3MY5C022,S向单暗线,20260304,5666,0.23113%,13,0.22944%
L3MY5C023,S向单暗线,20260228,5672,0.22370%,13,0.22920%
L3MY5C024,S向单暗线,20260305,5612,0.25744%,14,0.24947%
L3MY5C025,S向单暗线,20260228,5649,0.24570%,14,0.24783%
L3MY5C026,S向单暗线,20260227,5660,0.25933%,15,0.26502%
L3MY5C027,S向单暗线,20260305,5669,0.27995%,16,0.28224%
L3MY5C028,S向单暗线,20260305,5647,0.34414%,19,0.33646%
L3MY5C029,S向单暗线,20260306,5626,0.36730%,21,0.37327%
L3MY5C02A,S向单暗线,20260305,5668,0.30667%,17,0.29993%
L3MY5C02B,S向单暗线,20260228,5643,0.23305%,13,0.23037%
L3MY5C02C,S向单暗线,20260228,5645,0.19905%,11,0.19486%
L3MY5C02D,S向单暗线,20260305,5652,0.31268%,18,0.31847%
L3MY5C02E,S向单暗线,20260306,5630,0.29972%,17,0.30195%
L3MY5C02F,S向单暗线,20260305,5650,0.32108%,18,0.31858%
L3MY5C02G,S向单暗线,20260304,5644,0.29741%,17,0.30120%
L3MY5C02H,S向单暗线,20260304,5624,0.25860%,15,0.26671%
L3MY5C02J,S向单暗线,20260305,5664,0.26979%,15,0.26483%
L3MY5C02K,S向单暗线,20260305,5645,0.33036%,19,0.33658%
L3MY5C02L,S向单暗线,20260304,5643,0.22359%,13,0.23037%
L3MY5C02M,S向单暗线,20260305,5636,0.27299%,15,0.26615%
L3MY5C02N,S向单暗线,20260228,5646,0.22317%,13,0.23025%
L3MY5C02P,S向单暗线,20260403,5623,0.17264%,10,0.17784%
L3MY5C02Q,S向单暗线,20260305,5658,0.28196%,16,0.28279%
L3MY5C02R,S向单暗线,20260303,5663,0.21414%,12,0.21190%
L3MY5C02S,S向单暗线,20260304,5664,0.31269%,18,0.31780%
L3MY61001,S向单暗线,20260324,5643,0.26151%,15,0.26582%
L3MY61002,S向单暗线,20260324,5652,0.27345%,15,0.26539%
L3MY61003,S向单暗线,20260324,5551,0.23632%,13,0.23419%
L3MY61004,S向单暗线,20260324,5658,0.31285%,18,0.31813%
L3MY61005,S向单暗线,20260324,5656,0.33779%,19,0.33593%
L3MY61006,S向单暗线,20260324,5659,0.25413%,14,0.24739%
L3MY61007,S向单暗线,20260324,5260,0.26160%,14,0.26616%
L3MY61008,S向单暗线,20260325,5650,0.21298%,12,0.21239%
L3MY61009,S向单暗线,20260323,5635,0.29182%,16,0.28394%
L3MY6100A,S向单暗线,20260322,5634,0.23655%,13,0.23074%
L3MY6100B,S向单暗线,20260323,5524,0.37628%,21,0.38016%
L3MY6100C,S向单暗线,20260325,5666,0.30537%,17,0.30004%
L3MY6100D,S向单暗线,20260324,5460,0.22892%,12,0.21978%
L3MY6100E,S向单暗线,20260415,5678,0.25432%,14,0.24657%
L3MY6100F,S向单暗线,20260324,5647,0.23393%,13,0.23021%
L3MY6100G,S向单暗线,20260325,5654,0.23721%,13,0.22993%
L3MY6100H,S向单暗线,20260323,5657,0.33679%,19,0.33587%
L3MY6100J,S向单暗线,20260324,5626,0.23636%,13,0.23107%
L3MY62001,S向单暗线,20260325,5648,0.23081%,13,0.23017%
L3MY62002,S向单暗线,20260417,5633,0.27083%,15,0.26629%
L3MY62004,S向单暗线,20260325,5266,0.28694%,15,0.28485%
L3MY62005,S向单暗线,20260325,5642,0.26608%,15,0.26586%
L3MY62006,S向单暗线,20260326,5645,0.24643%,14,0.24801%
L3MY62007,S向单暗线,20260325,5635,0.21279%,12,0.21295%
L3MY62008,S向单暗线,20260326,5656,0.31959%,18,0.31825%
L3MY62009,S向单暗线,20260415,5648,0.24703%,14,0.24788%
L3MY6200A,S向单暗线,20260414,5650,0.24087%,14,0.24779%
L3MY6200B,S向单暗线,20260415,5648,0.23532%,13,0.23017%
L3MY6200C,S向单暗线,20260327,5653,0.32896%,19,0.33610%
L3MY6200D,S向单暗线,20260325,5546,0.29281%,16,0.28850%
L3MY6200F,S向单暗线,20260329,5604,0.23177%,13,0.23198%
L3MY6200G,S向单暗线,20260415,5660,0.23988%,14,0.24735%
L3MY6200H,S向单暗线,20260414,5649,0.25318%,14,0.24783%
L3MY6200J,S向单暗线,20260325,5654,0.21881%,12,0.21224%
L3MY6200K,S向单暗线,20260414,5664,0.26464%,15,0.26483%
L3MY6200L,S向单暗线,20260330,5648,0.19965%,11,0.19476%
L3MY6200M,S向单暗线,20260414,5660,0.22336%,13,0.22968%
L3MY6200N,S向单暗线,20260414,5656,0.23497%,13,0.22984%
L3MY6200P,S向单暗线,20260329,5653,0.29016%,16,0.28304%
L3MY6200Q,S向单暗线,20260414,5665,0.29636%,17,0.30009%
L3MY6200R,S向单暗线,20260415,5667,0.27701%,16,0.28234%
L3MY63001,S向单暗线,20260422,5667,0.29455%,17,0.29998%
L3MY63002,S向单暗线,20260419,5655,0.25079%,14,0.24757%
L3MY63003,S向单暗线,20260420,5467,0.29205%,16,0.29267%
L3MY63004,S向单暗线,20260418,5663,0.27757%,16,0.28254%
L3MY63005,S向单暗线,20260414,5665,0.22662%,13,0.22948%
L3MY63006,S向单暗线,20260426,5471,0.32927%,18,0.32901%
L3MY63007,S向单暗线,20260519,5015,0.31044%,16,0.31904%
L3MY63008,S向单暗线,20260420,5643,0.31817%,18,0.31898%
L3MY63009,S向单暗线,20260424,5659,0.26187%,15,0.26506%
L3MY6300A,S向单暗线,20260420,5617,0.27748%,16,0.28485%
L3MY6300B,S向单暗线,20260419,5628,0.26795%,15,0.26652%
L3MY6300C,S向单暗线,20260419,5640,0.22156%,12,0.21277%
L3MY6300D,S向单暗线,20260516,5293,0.27010%,14,0.26450%
L3MY6300E,S向单暗线,20260426,5630,0.26351%,15,0.26643%
L3MY6300F,S向单暗线,20260421,5657,0.26296%,15,0.26516%
L3MY6300G,S向单暗线,20260425,5633,0.30641%,17,0.30179%
L3MY6300H,S向单暗线,20260419,5643,0.24213%,14,0.24809%
L3MY6300J,S向单暗线,20260421,5637,0.28895%,16,0.28384%
L3MY6300K,S向单暗线,20260421,5673,0.27710%,16,0.28204%
L3MY6300L,S向单暗线,20260419,5659,0.20149%,11,0.19438%
L3MY6300M,S向单暗线,20260422,5659,0.23071%,13,0.22972%
L3MY6300N,S向单暗线,20260419,5659,0.26229%,15,0.26506%
L3MY6300P,S向单暗线,20260515,5327,0.27841%,15,0.28158%
L3MY6300Q,S向单暗线,20260418,5651,0.29207%,17,0.30083%
L3MY6300R,S向单暗线,20260414,5662,0.22171%,13,0.22960%
L3MY6300S,S向单暗线,20260426,5667,0.27457%,16,0.28234%
L3MY6300T,S向单暗线,20260420,5586,0.27544%,15,0.26853%
L3MY6300U,S向单暗线,20260421,5660,0.28950%,16,0.28269%
L3MY6300V,S向单暗线,20260421,5657,0.28195%,16,0.28284%
L3MY6300W,S向单暗线,20260421,5667,0.35818%,20,0.35292%
L3MY6300X,S向单暗线,20260423,5602,0.23978%,13,0.23206%
L3MY6300Y,S向单暗线,20260418,5659,0.31232%,18,0.31808%
L3MY6300Z,S向单暗线,20260513,5501,0.28201%,16,0.29086%
L3MY63010,S向单暗线,20260419,5656,0.28141%,16,0.28289%
